data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
CVEXPORT,EXPORT-CARD-XREF-DATA,GROUP,N/A,GROUP,5,460,Card cross-reference record structure linking cards to customers and accounts (REDEFINES EXPORT-RECORD-DATA),EXPORT-RECORD,N/A,0,0,NO,DISPLAY,,,,EXPORT-RECORD-DATA,EXPORT-RECORD,41,NO,,NO,,,
CVEXPORT,EXP-XREF-CARD-NUM,FIELD,X(16),ALPHANUMERIC,10,16,Card number in cross-reference relationship,EXPORT-CARD-XREF-DATA,X(16),16,0,NO,DISPLAY,,,,,EXPORT-RECORD,41,NO,,NO,,,
CVEXPORT,EXP-XREF-CUST-ID,FIELD,9(09),NUMERIC,10,9,Customer identifier in cross-reference relationship,EXPORT-CARD-XREF-DATA,999999999,9,0,NO,DISPLAY,,,,,EXPORT-RECORD,57,NO,,NO,,,
CVEXPORT,EXP-XREF-ACCT-ID,FIELD,9(11) COMP,BINARY,10,8,Account identifier in cross-reference relationship (USAGE COMP),EXPORT-CARD-XREF-DATA,99999999999,11,0,NO,COMP,,,,,EXPORT-RECORD,66,NO,,NO,,,
CVEXPORT,FILLER-4,FIELD,X(427),ALPHANUMERIC,10,427,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",EXPORT-CARD-XREF-DATA,X(427),427,0,NO,DISPLAY,,,,,EXPORT-RECORD,74,NO,,NO,,,
CVEXPORT,EXPORT-CARD-DATA,GROUP,N/A,GROUP,5,460,Card information record structure (REDEFINES EXPORT-RECORD-DATA),EXPORT-RECORD,N/A,0,0,NO,DISPLAY,,,,EXPORT-RECORD-DATA,EXPORT-RECORD,41,NO,,NO,,,
CVEXPORT,EXP-CARD-NUM,FIELD,X(16),ALPHANUMERIC,10,16,Card number identifier,EXPORT-CARD-DATA,X(16),16,0,NO,DISPLAY,,,,,EXPORT-RECORD,41,NO,,NO,,,
CVEXPORT,EXP-CARD-ACCT-ID,FIELD,9(11) COMP,BINARY,10,8,Account identifier associated with the card (USAGE COMP),EXPORT-CARD-DATA,99999999999,11,0,NO,COMP,,,,,EXPORT-RECORD,57,NO,,NO,,,
CVEXPORT,EXP-CARD-CVV-CD,FIELD,9(03) COMP,BINARY,10,2,Card Verification Value security code (USAGE COMP),EXPORT-CARD-DATA,999,3,0,NO,COMP,,,,,EXPORT-RECORD,65,NO,,NO,,,
CVEXPORT,EXP-CARD-EMBOSSED-NAME,FIELD,X(50),ALPHANUMERIC,10,50,Name embossed on the physical card,EXPORT-CARD-DATA,X(50),50,0,NO,DISPLAY,,,,,EXPORT-RECORD,67,NO,,NO,,,
CVEXPORT,EXP-CARD-EXPIRAION-DATE,FIELD,X(10),ALPHANUMERIC,10,10,Card expiration date,EXPORT-CARD-DATA,X(10),10,0,NO,DISPLAY,,,,,EXPORT-RECORD,117,NO,,NO,,,
CVEXPORT,EXP-CARD-ACTIVE-STATUS,FIELD,X(01),ALPHANUMERIC,10,1,Card active status indicator,EXPORT-CARD-DATA,X,1,0,NO,DISPLAY,,,,,EXPORT-RECORD,127,NO,,NO,,,
CVEXPORT,FILLER-5,FIELD,X(373),ALPHANUMERIC,10,373,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",EXPORT-CARD-DATA,X(373),373,0,NO,DISPLAY,,,,,EXPORT-RECORD,128,NO,,NO,,,
