data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COTRN01,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COTRN1AI,26,NO,,NO,,,
COTRN01,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for first title line (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COTRN1AI,26,NO,,NO,,,
COTRN01,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,27,NO,,NO,,,
COTRN01,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,First title line input field - 40 character screen title,COTRN1AI,X(40),40,0,NO,DISPLAY,,,,,COTRN1AI,31,NO,,NO,,,
COTRN01,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current date (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,71,NO,,NO,,,
COTRN01,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current date,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,73,NO,,NO,,,
COTRN01,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COTRN1AI,73,NO,,NO,,,
COTRN01,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for current date (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COTRN1AI,73,NO,,NO,,,
COTRN01,FILLER-7,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,74,NO,,NO,,,
COTRN01,CURDATEI,FIELD,X(8),ALPHANUMERIC,2,8,Current date input field - 8 character date value,COTRN1AI,X(8),8,0,NO,DISPLAY,,,,,COTRN1AI,78,NO,,NO,,,
COTRN01,PGMNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for program name (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,86,NO,,NO,,,
COTRN01,PGMNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for program name,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,88,NO,,NO,,,
COTRN01,FILLER-8,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,PGMNAMEF,COTRN1AI,88,NO,,NO,,,
COTRN01,PGMNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for program name (REDEFINES PGMNAMEF),FILLER-8,X,1,0,NO,DISPLAY,,,,,COTRN1AI,88,NO,,NO,,,
COTRN01,FILLER-9,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,89,NO,,NO,,,
COTRN01,PGMNAMEI,FIELD,X(8),ALPHANUMERIC,2,8,Program name input field - 8 character program identifier,COTRN1AI,X(8),8,0,NO,DISPLAY,,,,,COTRN1AI,93,NO,,NO,,,
COTRN01,TITLE02L,FIELD,S9(4) COMP,BINARY,2,2,Length field for second title line (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,101,NO,,NO,,,
COTRN01,TITLE02F,FIELD,X,ALPHANUMERIC,2,1,Flag field for second title line,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,103,NO,,NO,,,
COTRN01,FILLER-10,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TITLE02F,COTRN1AI,103,NO,,NO,,,
COTRN01,TITLE02A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for second title line (REDEFINES TITLE02F),FILLER-10,X,1,0,NO,DISPLAY,,,,,COTRN1AI,103,NO,,NO,,,
COTRN01,FILLER-11,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,104,NO,,NO,,,
COTRN01,TITLE02I,FIELD,X(40),ALPHANUMERIC,2,40,Second title line input field - 40 character screen subtitle,COTRN1AI,X(40),40,0,NO,DISPLAY,,,,,COTRN1AI,108,NO,,NO,,,
COTRN01,CURTIMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current time (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,148,NO,,NO,,,
COTRN01,CURTIMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current time,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,150,NO,,NO,,,
COTRN01,FILLER-12,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,CURTIMEF,COTRN1AI,150,NO,,NO,,,
COTRN01,CURTIMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for current time (REDEFINES CURTIMEF),FILLER-12,X,1,0,NO,DISPLAY,,,,,COTRN1AI,150,NO,,NO,,,
COTRN01,FILLER-13,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,151,NO,,NO,,,
COTRN01,CURTIMEI,FIELD,X(8),ALPHANUMERIC,2,8,Current time input field - 8 character time value,COTRN1AI,X(8),8,0,NO,DISPLAY,,,,,COTRN1AI,155,NO,,NO,,,
COTRN01,TRNIDINL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction ID input (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,163,NO,,NO,,,
COTRN01,TRNIDINF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction ID input,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,165,NO,,NO,,,
COTRN01,FILLER-14,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TRNIDINF,COTRN1AI,165,NO,,NO,,,
COTRN01,TRNIDINA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction ID input (REDEFINES TRNIDINF),FILLER-14,X,1,0,NO,DISPLAY,,,,,COTRN1AI,165,NO,,NO,,,
COTRN01,FILLER-15,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,166,NO,,NO,,,
COTRN01,TRNIDINI,FIELD,X(16),ALPHANUMERIC,2,16,Transaction ID input field - 16 character unique transaction identifier,COTRN1AI,X(16),16,0,NO,DISPLAY,,,,,COTRN1AI,170,NO,,NO,,,
COTRN01,TRNIDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction ID (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,186,NO,,NO,,,
COTRN01,TRNIDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction ID,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,188,NO,,NO,,,
COTRN01,FILLER-16,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TRNIDF,COTRN1AI,188,NO,,NO,,,
COTRN01,TRNIDA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction ID (REDEFINES TRNIDF),FILLER-16,X,1,0,NO,DISPLAY,,,,,COTRN1AI,188,NO,,NO,,,
COTRN01,FILLER-17,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,189,NO,,NO,,,
COTRN01,TRNIDI,FIELD,X(16),ALPHANUMERIC,2,16,Transaction ID field - 16 character transaction identifier,COTRN1AI,X(16),16,0,NO,DISPLAY,,,,,COTRN1AI,193,NO,,NO,,,
COTRN01,CARDNUML,FIELD,S9(4) COMP,BINARY,2,2,Length field for card number (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,209,NO,,NO,,,
COTRN01,CARDNUMF,FIELD,X,ALPHANUMERIC,2,1,Flag field for card number,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,211,NO,,NO,,,
COTRN01,FILLER-18,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,CARDNUMF,COTRN1AI,211,NO,,NO,,,
COTRN01,CARDNUMA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for card number (REDEFINES CARDNUMF),FILLER-18,X,1,0,NO,DISPLAY,,,,,COTRN1AI,211,NO,,NO,,,
COTRN01,FILLER-19,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,212,NO,,NO,,,
COTRN01,CARDNUMI,FIELD,X(16),ALPHANUMERIC,2,16,Card number input field - 16 character credit card number,COTRN1AI,X(16),16,0,NO,DISPLAY,,,,,COTRN1AI,216,NO,,NO,,,
COTRN01,TTYPCDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction type code (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,232,NO,,NO,,,
COTRN01,TTYPCDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction type code,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,234,NO,,NO,,,
COTRN01,FILLER-20,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TTYPCDF,COTRN1AI,234,NO,,NO,,,
COTRN01,TTYPCDA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction type code (REDEFINES TTYPCDF),FILLER-20,X,1,0,NO,DISPLAY,,,,,COTRN1AI,234,NO,,NO,,,
COTRN01,FILLER-21,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,235,NO,,NO,,,
COTRN01,TTYPCDI,FIELD,X(2),ALPHANUMERIC,2,2,Transaction type code input field - 2 character type identifier,COTRN1AI,X(2),2,0,NO,DISPLAY,,,,,COTRN1AI,239,NO,,NO,,,
COTRN01,TCATCDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction category code (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,241,NO,,NO,,,
COTRN01,TCATCDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction category code,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,243,NO,,NO,,,
COTRN01,FILLER-22,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TCATCDF,COTRN1AI,243,NO,,NO,,,
COTRN01,TCATCDA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction category code (REDEFINES TCATCDF),FILLER-22,X,1,0,NO,DISPLAY,,,,,COTRN1AI,243,NO,,NO,,,
COTRN01,FILLER-23,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,244,NO,,NO,,,
COTRN01,TCATCDI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction category code input field - 4 character category identifier,COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,248,NO,,NO,,,
COTRN01,TRNSRCL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction source (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,252,NO,,NO,,,
COTRN01,TRNSRCF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction source,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,254,NO,,NO,,,
COTRN01,FILLER-24,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TRNSRCF,COTRN1AI,254,NO,,NO,,,
COTRN01,TRNSRCA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction source (REDEFINES TRNSRCF),FILLER-24,X,1,0,NO,DISPLAY,,,,,COTRN1AI,254,NO,,NO,,,
COTRN01,FILLER-25,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,255,NO,,NO,,,
COTRN01,TRNSRCI,FIELD,X(10),ALPHANUMERIC,2,10,Transaction source input field - 10 character source identifier,COTRN1AI,X(10),10,0,NO,DISPLAY,,,,,COTRN1AI,259,NO,,NO,,,
COTRN01,TDESCL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction description (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,269,NO,,NO,,,
COTRN01,TDESCF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction description,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,271,NO,,NO,,,
COTRN01,FILLER-26,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TDESCF,COTRN1AI,271,NO,,NO,,,
COTRN01,TDESCA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction description (REDEFINES TDESCF),FILLER-26,X,1,0,NO,DISPLAY,,,,,COTRN1AI,271,NO,,NO,,,
COTRN01,FILLER-27,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,272,NO,,NO,,,
COTRN01,TDESCI,FIELD,X(60),ALPHANUMERIC,2,60,Transaction description input field - 60 character description text,COTRN1AI,X(60),60,0,NO,DISPLAY,,,,,COTRN1AI,276,NO,,NO,,,
COTRN01,TRNAMTL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction amount (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,336,NO,,NO,,,
COTRN01,TRNAMTF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction amount,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,338,NO,,NO,,,
COTRN01,FILLER-28,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TRNAMTF,COTRN1AI,338,NO,,NO,,,
COTRN01,TRNAMTA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction amount (REDEFINES TRNAMTF),FILLER-28,X,1,0,NO,DISPLAY,,,,,COTRN1AI,338,NO,,NO,,,
COTRN01,FILLER-29,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,339,NO,,NO,,,
COTRN01,TRNAMTI,FIELD,X(12),ALPHANUMERIC,2,12,Transaction amount input field - 12 character monetary amount,COTRN1AI,X(12),12,0,NO,DISPLAY,,,,,COTRN1AI,343,NO,,NO,,,
COTRN01,TORIGDTL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction origination date (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,355,NO,,NO,,,
COTRN01,TORIGDTF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction origination date,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,357,NO,,NO,,,
COTRN01,FILLER-30,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TORIGDTF,COTRN1AI,357,NO,,NO,,,
COTRN01,TORIGDTA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction origination date (REDEFINES TORIGDTF),FILLER-30,X,1,0,NO,DISPLAY,,,,,COTRN1AI,357,NO,,NO,,,
COTRN01,FILLER-31,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,358,NO,,NO,,,
COTRN01,TORIGDTI,FIELD,X(10),ALPHANUMERIC,2,10,Transaction origination date input field - 10 character date when transaction originated,COTRN1AI,X(10),10,0,NO,DISPLAY,,,,,COTRN1AI,362,NO,,NO,,,
COTRN01,TPROCDTL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction processing date (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,372,NO,,NO,,,
COTRN01,TPROCDTF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction processing date,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,374,NO,,NO,,,
COTRN01,FILLER-32,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,TPROCDTF,COTRN1AI,374,NO,,NO,,,
COTRN01,TPROCDTA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction processing date (REDEFINES TPROCDTF),FILLER-32,X,1,0,NO,DISPLAY,,,,,COTRN1AI,374,NO,,NO,,,
COTRN01,FILLER-33,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,375,NO,,NO,,,
COTRN01,TPROCDTI,FIELD,X(10),ALPHANUMERIC,2,10,Transaction processing date input field - 10 character date when transaction was processed,COTRN1AI,X(10),10,0,NO,DISPLAY,,,,,COTRN1AI,379,NO,,NO,,,
COTRN01,MIDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for merchant ID (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,389,NO,,NO,,,
COTRN01,MIDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for merchant ID,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,391,NO,,NO,,,
COTRN01,FILLER-34,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,MIDF,COTRN1AI,391,NO,,NO,,,
COTRN01,MIDA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for merchant ID (REDEFINES MIDF),FILLER-34,X,1,0,NO,DISPLAY,,,,,COTRN1AI,391,NO,,NO,,,
COTRN01,FILLER-35,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,392,NO,,NO,,,
COTRN01,MIDI,FIELD,X(9),ALPHANUMERIC,2,9,Merchant ID input field - 9 character merchant identifier,COTRN1AI,X(9),9,0,NO,DISPLAY,,,,,COTRN1AI,396,NO,,NO,,,
COTRN01,MNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for merchant name (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,405,NO,,NO,,,
COTRN01,MNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for merchant name,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,407,NO,,NO,,,
COTRN01,FILLER-36,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,MNAMEF,COTRN1AI,407,NO,,NO,,,
COTRN01,MNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for merchant name (REDEFINES MNAMEF),FILLER-36,X,1,0,NO,DISPLAY,,,,,COTRN1AI,407,NO,,NO,,,
COTRN01,FILLER-37,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,408,NO,,NO,,,
COTRN01,MNAMEI,FIELD,X(30),ALPHANUMERIC,2,30,Merchant name input field - 30 character merchant business name,COTRN1AI,X(30),30,0,NO,DISPLAY,,,,,COTRN1AI,412,NO,,NO,,,
COTRN01,MCITYL,FIELD,S9(4) COMP,BINARY,2,2,Length field for merchant city (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,442,NO,,NO,,,
COTRN01,MCITYF,FIELD,X,ALPHANUMERIC,2,1,Flag field for merchant city,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,444,NO,,NO,,,
COTRN01,FILLER-38,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,MCITYF,COTRN1AI,444,NO,,NO,,,
COTRN01,MCITYA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for merchant city (REDEFINES MCITYF),FILLER-38,X,1,0,NO,DISPLAY,,,,,COTRN1AI,444,NO,,NO,,,
COTRN01,FILLER-39,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,445,NO,,NO,,,
COTRN01,MCITYI,FIELD,X(25),ALPHANUMERIC,2,25,Merchant city input field - 25 character city name,COTRN1AI,X(25),25,0,NO,DISPLAY,,,,,COTRN1AI,449,NO,,NO,,,
COTRN01,MZIPL,FIELD,S9(4) COMP,BINARY,2,2,Length field for merchant ZIP code (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,474,NO,,NO,,,
COTRN01,MZIPF,FIELD,X,ALPHANUMERIC,2,1,Flag field for merchant ZIP code,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,476,NO,,NO,,,
COTRN01,FILLER-40,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,MZIPF,COTRN1AI,476,NO,,NO,,,
COTRN01,MZIPA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for merchant ZIP code (REDEFINES MZIPF),FILLER-40,X,1,0,NO,DISPLAY,,,,,COTRN1AI,476,NO,,NO,,,
COTRN01,FILLER-41,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,477,NO,,NO,,,
COTRN01,MZIPI,FIELD,X(10),ALPHANUMERIC,2,10,Merchant ZIP code input field - 10 character postal code,COTRN1AI,X(10),10,0,NO,DISPLAY,,,,,COTRN1AI,481,NO,,NO,,,
COTRN01,ERRMSGL,FIELD,S9(4) COMP,BINARY,2,2,Length field for error message (USAGE COMP),COTRN1AI,'+/-9999,5,0,YES,COMP,,,,,COTRN1AI,491,NO,,NO,,,
COTRN01,ERRMSGF,FIELD,X,ALPHANUMERIC,2,1,Flag field for error message,COTRN1AI,X,1,0,NO,DISPLAY,,,,,COTRN1AI,493,NO,,NO,,,
COTRN01,FILLER-42,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,N/A,0,0,NO,DISPLAY,,,,ERRMSGF,COTRN1AI,493,NO,,NO,,,
COTRN01,ERRMSGA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for error message (REDEFINES ERRMSGF),FILLER-42,X,1,0,NO,DISPLAY,,,,,COTRN1AI,493,NO,,NO,,,
COTRN01,FILLER-43,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN1AI,X(4),4,0,NO,DISPLAY,,,,,COTRN1AI,494,NO,,NO,,,
COTRN01,ERRMSGI,FIELD,X(78),ALPHANUMERIC,2,78,Error message input field - 78 character error or status message text,COTRN1AI,X(78),78,0,NO,DISPLAY,,,,,COTRN1AI,498,NO,,NO,,,
